Code,Name,FK_Month
19870228,1986-1987 February 28                ,1986198708
19870301,1986-1987 March 01                   ,1986198709
19870302,1986-1987 March 02                   ,1986198709
19870303,1986-1987 March 03                   ,1986198709
19870304,1986-1987 March 04                   ,1986198709
19870305,1986-1987 March 05                   ,1986198709
19870306,1986-1987 March 06                   ,1986198709
19870307,1986-1987 March 07                   ,1986198709
19870308,1986-1987 March 08                   ,1986198709
19870309,1986-1987 March 09                   ,1986198709
19870310,1986-1987 March 10                   ,1986198709
19870311,1986-1987 March 11                   ,1986198709
19870312,1986-1987 March 12                   ,1986198709
19870313,1986-1987 March 13                   ,1986198709
19870314,1986-1987 March 14                   ,1986198709
19870315,1986-1987 March 15                   ,1986198709
19870316,1986-1987 March 16                   ,1986198709
19870317,1986-1987 March 17                   ,1986198709
19870318,1986-1987 March 18                   ,1986198709
19870319,1986-1987 March 19                   ,1986198709
19870320,1986-1987 March 20                   ,1986198709
19870321,1986-1987 March 21                   ,1986198709
19870322,1986-1987 March 22                   ,1986198709
19870323,1986-1987 March 23                   ,1986198709
19870324,1986-1987 March 24                   ,1986198709
19870325,1986-1987 March 25                   ,1986198709
19870326,1986-1987 March 26                   ,1986198709
19870327,1986-1987 March 27                   ,1986198709
19870328,1986-1987 March 28                   ,1986198709
19870329,1986-1987 March 29                   ,1986198709
19870330,1986-1987 March 30                   ,1986198709
19870331,1986-1987 March 31                   ,1986198709
19870401,1986-1987 April 01                   ,1986198710
19870402,1986-1987 April 02                   ,1986198710
19870403,1986-1987 April 03                   ,1986198710
19870404,1986-1987 April 04                   ,1986198710
19870405,1986-1987 April 05                   ,1986198710
19870406,1986-1987 April 06                   ,1986198710
19870407,1986-1987 April 07                   ,1986198710
19870408,1986-1987 April 08                   ,1986198710
19870409,1986-1987 April 09                   ,1986198710
19870410,1986-1987 April 10                   ,1986198710
19870411,1986-1987 April 11                   ,1986198710
19870412,1986-1987 April 12                   ,1986198710
19870413,1986-1987 April 13                   ,1986198710
19870414,1986-1987 April 14                   ,1986198710
19870415,1986-1987 April 15                   ,1986198710
19870416,1986-1987 April 16                   ,1986198710
19870417,1986-1987 April 17                   ,1986198710
19870418,1986-1987 April 18                   ,1986198710
19870419,1986-1987 April 19                   ,1986198710
19870420,1986-1987 April 20                   ,1986198710
19870421,1986-1987 April 21                   ,1986198710
19870422,1986-1987 April 22                   ,1986198710
19870423,1986-1987 April 23                   ,1986198710
19870424,1986-1987 April 24                   ,1986198710
19870425,1986-1987 April 25                   ,1986198710
19870426,1986-1987 April 26                   ,1986198710
19870427,1986-1987 April 27                   ,1986198710
19870428,1986-1987 April 28                   ,1986198710
19870429,1986-1987 April 29                   ,1986198710
19870430,1986-1987 April 30                   ,1986198710
19870501,1986-1987 May 01                     ,1986198711
19870502,1986-1987 May 02                     ,1986198711
19870503,1986-1987 May 03                     ,1986198711
19870504,1986-1987 May 04                     ,1986198711
19870505,1986-1987 May 05                     ,1986198711
19870506,1986-1987 May 06                     ,1986198711
19870507,1986-1987 May 07                     ,1986198711
19870508,1986-1987 May 08                     ,1986198711
19870509,1986-1987 May 09                     ,1986198711
19870510,1986-1987 May 10                     ,1986198711
19870511,1986-1987 May 11                     ,1986198711
19870512,1986-1987 May 12                     ,1986198711
19870513,1986-1987 May 13                     ,1986198711
19870514,1986-1987 May 14                     ,1986198711
19870515,1986-1987 May 15                     ,1986198711
19870516,1986-1987 May 16                     ,1986198711
19870517,1986-1987 May 17                     ,1986198711
19870518,1986-1987 May 18                     ,1986198711
19870519,1986-1987 May 19                     ,1986198711
19870520,1986-1987 May 20                     ,1986198711
19870521,1986-1987 May 21                     ,1986198711
19870522,1986-1987 May 22                     ,1986198711
19870523,1986-1987 May 23                     ,1986198711
19870524,1986-1987 May 24                     ,1986198711
19870525,1986-1987 May 25                     ,1986198711
19870526,1986-1987 May 26                     ,1986198711
19870527,1986-1987 May 27                     ,1986198711
19870528,1986-1987 May 28                     ,1986198711
19870529,1986-1987 May 29                     ,1986198711
19870530,1986-1987 May 30                     ,1986198711
19870531,1986-1987 May 31                     ,1986198711
19870601,1986-1987 June 01                    ,1986198712
19870602,1986-1987 June 02                    ,1986198712
19870603,1986-1987 June 03                    ,1986198712
19870604,1986-1987 June 04                    ,1986198712
19870605,1986-1987 June 05                    ,1986198712
19870606,1986-1987 June 06                    ,1986198712
19870607,1986-1987 June 07                    ,1986198712
19870608,1986-1987 June 08                    ,1986198712
19870609,1986-1987 June 09                    ,1986198712
19870610,1986-1987 June 10                    ,1986198712
19870611,1986-1987 June 11                    ,1986198712
19870612,1986-1987 June 12                    ,1986198712
19870613,1986-1987 June 13                    ,1986198712
19870614,1986-1987 June 14                    ,1986198712
19870615,1986-1987 June 15                    ,1986198712
19870616,1986-1987 June 16                    ,1986198712
19870617,1986-1987 June 17                    ,1986198712
19870618,1986-1987 June 18                    ,1986198712
19870619,1986-1987 June 19                    ,1986198712
19870620,1986-1987 June 20                    ,1986198712
19870621,1986-1987 June 21                    ,1986198712
19870622,1986-1987 June 22                    ,1986198712
19870623,1986-1987 June 23                    ,1986198712
19870624,1986-1987 June 24                    ,1986198712
19870625,1986-1987 June 25                    ,1986198712
19870626,1986-1987 June 26                    ,1986198712
19870627,1986-1987 June 27                    ,1986198712
19870628,1986-1987 June 28                    ,1986198712
19870629,1986-1987 June 29                    ,1986198712
19870630,1986-1987 June 30                    ,1986198712
19870701,1987-1988 July 01                    ,1987198801
19870702,1987-1988 July 02                    ,1987198801
19870703,1987-1988 July 03                    ,1987198801
19870704,1987-1988 July 04                    ,1987198801
19870705,1987-1988 July 05                    ,1987198801
19870706,1987-1988 July 06                    ,1987198801
19870707,1987-1988 July 07                    ,1987198801
19870708,1987-1988 July 08                    ,1987198801
19870709,1987-1988 July 09                    ,1987198801
19870710,1987-1988 July 10                    ,1987198801
19870711,1987-1988 July 11                    ,1987198801
19870712,1987-1988 July 12                    ,1987198801
19870713,1987-1988 July 13                    ,1987198801
19870714,1987-1988 July 14                    ,1987198801
19870715,1987-1988 July 15                    ,1987198801
19870716,1987-1988 July 16                    ,1987198801
19870717,1987-1988 July 17                    ,1987198801
19870718,1987-1988 July 18                    ,1987198801
19870719,1987-1988 July 19                    ,1987198801
19870720,1987-1988 July 20                    ,1987198801
19870721,1987-1988 July 21                    ,1987198801
19870722,1987-1988 July 22                    ,1987198801
19870723,1987-1988 July 23                    ,1987198801
19870724,1987-1988 July 24                    ,1987198801
19870725,1987-1988 July 25                    ,1987198801
19870726,1987-1988 July 26                    ,1987198801
19870727,1987-1988 July 27                    ,1987198801
19870728,1987-1988 July 28                    ,1987198801
19870729,1987-1988 July 29                    ,1987198801
19870730,1987-1988 July 30                    ,1987198801
19870731,1987-1988 July 31                    ,1987198801
19870801,1987-1988 August 01                  ,1987198802
19870802,1987-1988 August 02                  ,1987198802
19870803,1987-1988 August 03                  ,1987198802
19870804,1987-1988 August 04                  ,1987198802
19870805,1987-1988 August 05                  ,1987198802
19870806,1987-1988 August 06                  ,1987198802
19870807,1987-1988 August 07                  ,1987198802
19870808,1987-1988 August 08                  ,1987198802
19870809,1987-1988 August 09                  ,1987198802
19870810,1987-1988 August 10                  ,1987198802
19870811,1987-1988 August 11                  ,1987198802
19870812,1987-1988 August 12                  ,1987198802
19870813,1987-1988 August 13                  ,1987198802
19870814,1987-1988 August 14                  ,1987198802
19870815,1987-1988 August 15                  ,1987198802
19870816,1987-1988 August 16                  ,1987198802
19870817,1987-1988 August 17                  ,1987198802
19870818,1987-1988 August 18                  ,1987198802
19870819,1987-1988 August 19                  ,1987198802
19870820,1987-1988 August 20                  ,1987198802
19870821,1987-1988 August 21                  ,1987198802
19870822,1987-1988 August 22                  ,1987198802
19870823,1987-1988 August 23                  ,1987198802
19870824,1987-1988 August 24                  ,1987198802
19870825,1987-1988 August 25                  ,1987198802
19870826,1987-1988 August 26                  ,1987198802
19870827,1987-1988 August 27                  ,1987198802
19870828,1987-1988 August 28                  ,1987198802
19870829,1987-1988 August 29                  ,1987198802
19870830,1987-1988 August 30                  ,1987198802
19870831,1987-1988 August 31                  ,1987198802
19870901,1987-1988 September 01               ,1987198803
19870902,1987-1988 September 02               ,1987198803
19870903,1987-1988 September 03               ,1987198803
19870904,1987-1988 September 04               ,1987198803
19870905,1987-1988 September 05               ,1987198803
19870906,1987-1988 September 06               ,1987198803
19870907,1987-1988 September 07               ,1987198803
19870908,1987-1988 September 08               ,1987198803
19870909,1987-1988 September 09               ,1987198803
19870910,1987-1988 September 10               ,1987198803
19870911,1987-1988 September 11               ,1987198803
19870912,1987-1988 September 12               ,1987198803
19870913,1987-1988 September 13               ,1987198803
19870914,1987-1988 September 14               ,1987198803
19870915,1987-1988 September 15               ,1987198803
19870916,1987-1988 September 16               ,1987198803
19870917,1987-1988 September 17               ,1987198803
19870918,1987-1988 September 18               ,1987198803
19870919,1987-1988 September 19               ,1987198803
19870920,1987-1988 September 20               ,1987198803
19870921,1987-1988 September 21               ,1987198803
19870922,1987-1988 September 22               ,1987198803
19870923,1987-1988 September 23               ,1987198803
19870924,1987-1988 September 24               ,1987198803
19870925,1987-1988 September 25               ,1987198803
19870926,1987-1988 September 26               ,1987198803
19870927,1987-1988 September 27               ,1987198803
19870928,1987-1988 September 28               ,1987198803
19870929,1987-1988 September 29               ,1987198803
19870930,1987-1988 September 30               ,1987198803
19871001,1987-1988 October 01                 ,1987198804
19871002,1987-1988 October 02                 ,1987198804
19871003,1987-1988 October 03                 ,1987198804
19871004,1987-1988 October 04                 ,1987198804
19871005,1987-1988 October 05                 ,1987198804
19871006,1987-1988 October 06                 ,1987198804
19871007,1987-1988 October 07                 ,1987198804
19871008,1987-1988 October 08                 ,1987198804
19871009,1987-1988 October 09                 ,1987198804
19871010,1987-1988 October 10                 ,1987198804
19871011,1987-1988 October 11                 ,1987198804
19871012,1987-1988 October 12                 ,1987198804
19871013,1987-1988 October 13                 ,1987198804
19871014,1987-1988 October 14                 ,1987198804
19871015,1987-1988 October 15                 ,1987198804
19871016,1987-1988 October 16                 ,1987198804
19871017,1987-1988 October 17                 ,1987198804
19871018,1987-1988 October 18                 ,1987198804
19871019,1987-1988 October 19                 ,1987198804
19871020,1987-1988 October 20                 ,1987198804
19871021,1987-1988 October 21                 ,1987198804
19871022,1987-1988 October 22                 ,1987198804
19871023,1987-1988 October 23                 ,1987198804
19871024,1987-1988 October 24                 ,1987198804
19871025,1987-1988 October 25                 ,1987198804
19871026,1987-1988 October 26                 ,1987198804
19871027,1987-1988 October 27                 ,1987198804
19871028,1987-1988 October 28                 ,1987198804
19871029,1987-1988 October 29                 ,1987198804
19871030,1987-1988 October 30                 ,1987198804
19871031,1987-1988 October 31                 ,1987198804
19871101,1987-1988 November 01                ,1987198805
19871102,1987-1988 November 02                ,1987198805
19871103,1987-1988 November 03                ,1987198805
19871104,1987-1988 November 04                ,1987198805
19871105,1987-1988 November 05                ,1987198805
19871106,1987-1988 November 06                ,1987198805
19871107,1987-1988 November 07                ,1987198805
19871108,1987-1988 November 08                ,1987198805
19871109,1987-1988 November 09                ,1987198805
19871110,1987-1988 November 10                ,1987198805
19871111,1987-1988 November 11                ,1987198805
19871112,1987-1988 November 12                ,1987198805
19871113,1987-1988 November 13                ,1987198805
19871114,1987-1988 November 14                ,1987198805
19871115,1987-1988 November 15                ,1987198805
19871116,1987-1988 November 16                ,1987198805
19871117,1987-1988 November 17                ,1987198805
19871118,1987-1988 November 18                ,1987198805
19871119,1987-1988 November 19                ,1987198805
19871120,1987-1988 November 20                ,1987198805
19871121,1987-1988 November 21                ,1987198805
19871122,1987-1988 November 22                ,1987198805
19871123,1987-1988 November 23                ,1987198805
19871124,1987-1988 November 24                ,1987198805
19871125,1987-1988 November 25                ,1987198805
19871126,1987-1988 November 26                ,1987198805
19871127,1987-1988 November 27                ,1987198805
19871128,1987-1988 November 28                ,1987198805
19871129,1987-1988 November 29                ,1987198805
19871130,1987-1988 November 30                ,1987198805
19871201,1987-1988 December 01                ,1987198806
19871202,1987-1988 December 02                ,1987198806
19871203,1987-1988 December 03                ,1987198806
19871204,1987-1988 December 04                ,1987198806
19871205,1987-1988 December 05                ,1987198806
19871206,1987-1988 December 06                ,1987198806
19871207,1987-1988 December 07                ,1987198806
19871208,1987-1988 December 08                ,1987198806
19871209,1987-1988 December 09                ,1987198806
19871210,1987-1988 December 10                ,1987198806
19871211,1987-1988 December 11                ,1987198806
19871212,1987-1988 December 12                ,1987198806
19871213,1987-1988 December 13                ,1987198806
19871214,1987-1988 December 14                ,1987198806
19871215,1987-1988 December 15                ,1987198806
19871216,1987-1988 December 16                ,1987198806
19871217,1987-1988 December 17                ,1987198806
19871218,1987-1988 December 18                ,1987198806
19871219,1987-1988 December 19                ,1987198806
19871220,1987-1988 December 20                ,1987198806
19871221,1987-1988 December 21                ,1987198806
19871222,1987-1988 December 22                ,1987198806
19871223,1987-1988 December 23                ,1987198806
19871224,1987-1988 December 24                ,1987198806
19871225,1987-1988 December 25                ,1987198806
19871226,1987-1988 December 26                ,1987198806
19871227,1987-1988 December 27                ,1987198806
19871228,1987-1988 December 28                ,1987198806
19871229,1987-1988 December 29                ,1987198806
19871230,1987-1988 December 30                ,1987198806
19871231,1987-1988 December 31                ,1987198806
19880101,1987-1988 January 01                 ,1987198807
19880102,1987-1988 January 02                 ,1987198807
19880103,1987-1988 January 03                 ,1987198807
19880104,1987-1988 January 04                 ,1987198807
19880105,1987-1988 January 05                 ,1987198807
19880106,1987-1988 January 06                 ,1987198807
19880107,1987-1988 January 07                 ,1987198807
19880108,1987-1988 January 08                 ,1987198807
19880109,1987-1988 January 09                 ,1987198807
19880110,1987-1988 January 10                 ,1987198807
19880111,1987-1988 January 11                 ,1987198807
19880112,1987-1988 January 12                 ,1987198807
19880113,1987-1988 January 13                 ,1987198807
19880114,1987-1988 January 14                 ,1987198807
19880115,1987-1988 January 15                 ,1987198807
19880116,1987-1988 January 16                 ,1987198807
19880117,1987-1988 January 17                 ,1987198807
19880118,1987-1988 January 18                 ,1987198807
19880119,1987-1988 January 19                 ,1987198807
19880120,1987-1988 January 20                 ,1987198807
19880121,1987-1988 January 21                 ,1987198807
19880122,1987-1988 January 22                 ,1987198807
19880123,1987-1988 January 23                 ,1987198807
19880124,1987-1988 January 24                 ,1987198807
19880125,1987-1988 January 25                 ,1987198807
19880126,1987-1988 January 26                 ,1987198807
19880127,1987-1988 January 27                 ,1987198807
19880128,1987-1988 January 28                 ,1987198807
19880129,1987-1988 January 29                 ,1987198807
19880130,1987-1988 January 30                 ,1987198807
19880131,1987-1988 January 31                 ,1987198807
19880201,1987-1988 February 01                ,1987198808
19880202,1987-1988 February 02                ,1987198808
19880203,1987-1988 February 03                ,1987198808
19880204,1987-1988 February 04                ,1987198808
19880205,1987-1988 February 05                ,1987198808
19880206,1987-1988 February 06                ,1987198808
19880207,1987-1988 February 07                ,1987198808
19880208,1987-1988 February 08                ,1987198808
19880209,1987-1988 February 09                ,1987198808
19880210,1987-1988 February 10                ,1987198808
19880211,1987-1988 February 11                ,1987198808
19880212,1987-1988 February 12                ,1987198808
19880213,1987-1988 February 13                ,1987198808
19880214,1987-1988 February 14                ,1987198808
19880215,1987-1988 February 15                ,1987198808
19880216,1987-1988 February 16                ,1987198808
19880217,1987-1988 February 17                ,1987198808
19880218,1987-1988 February 18                ,1987198808
19880219,1987-1988 February 19                ,1987198808
19880220,1987-1988 February 20                ,1987198808
19880221,1987-1988 February 21                ,1987198808
19880222,1987-1988 February 22                ,1987198808
19880223,1987-1988 February 23                ,1987198808
19880224,1987-1988 February 24                ,1987198808
19880225,1987-1988 February 25                ,1987198808
19880226,1987-1988 February 26                ,1987198808
19880227,1987-1988 February 27                ,1987198808
19880228,1987-1988 February 28                ,1987198808
19880229,1987-1988 February 29                ,1987198808
19880301,1987-1988 March 01                   ,1987198809
19880302,1987-1988 March 02                   ,1987198809
19880303,1987-1988 March 03                   ,1987198809
19880304,1987-1988 March 04                   ,1987198809
19880305,1987-1988 March 05                   ,1987198809
19880306,1987-1988 March 06                   ,1987198809
19880307,1987-1988 March 07                   ,1987198809
19880308,1987-1988 March 08                   ,1987198809
19880309,1987-1988 March 09                   ,1987198809
19880310,1987-1988 March 10                   ,1987198809
19880311,1987-1988 March 11                   ,1987198809
19880312,1987-1988 March 12                   ,1987198809
19880313,1987-1988 March 13                   ,1987198809
19880314,1987-1988 March 14                   ,1987198809
19880315,1987-1988 March 15                   ,1987198809
19880316,1987-1988 March 16                   ,1987198809
19880317,1987-1988 March 17                   ,1987198809
19880318,1987-1988 March 18                   ,1987198809
19880319,1987-1988 March 19                   ,1987198809
19880320,1987-1988 March 20                   ,1987198809
19880321,1987-1988 March 21                   ,1987198809
19880322,1987-1988 March 22                   ,1987198809
19880323,1987-1988 March 23                   ,1987198809
19880324,1987-1988 March 24                   ,1987198809
19880325,1987-1988 March 25                   ,1987198809
19880326,1987-1988 March 26                   ,1987198809
19880327,1987-1988 March 27                   ,1987198809
19880328,1987-1988 March 28                   ,1987198809
19880329,1987-1988 March 29                   ,1987198809
19880330,1987-1988 March 30                   ,1987198809
19880331,1987-1988 March 31                   ,1987198809
19880401,1987-1988 April 01                   ,1987198810
19880402,1987-1988 April 02                   ,1987198810
19880403,1987-1988 April 03                   ,1987198810
19880404,1987-1988 April 04                   ,1987198810
19880405,1987-1988 April 05                   ,1987198810
19880406,1987-1988 April 06                   ,1987198810
19880407,1987-1988 April 07                   ,1987198810
19880408,1987-1988 April 08                   ,1987198810
19880409,1987-1988 April 09                   ,1987198810
19880410,1987-1988 April 10                   ,1987198810
19880411,1987-1988 April 11                   ,1987198810
19880412,1987-1988 April 12                   ,1987198810
19880413,1987-1988 April 13                   ,1987198810
19880414,1987-1988 April 14                   ,1987198810
19880415,1987-1988 April 15                   ,1987198810
19880416,1987-1988 April 16                   ,1987198810
19880417,1987-1988 April 17                   ,1987198810
19880418,1987-1988 April 18                   ,1987198810
19880419,1987-1988 April 19                   ,1987198810
19880420,1987-1988 April 20                   ,1987198810
19880421,1987-1988 April 21                   ,1987198810
19880422,1987-1988 April 22                   ,1987198810
19880423,1987-1988 April 23                   ,1987198810
19880424,1987-1988 April 24                   ,1987198810
19880425,1987-1988 April 25                   ,1987198810
19880426,1987-1988 April 26                   ,1987198810
19880427,1987-1988 April 27                   ,1987198810
19880428,1987-1988 April 28                   ,1987198810
19880429,1987-1988 April 29                   ,1987198810
19880430,1987-1988 April 30                   ,1987198810
19880501,1987-1988 May 01                     ,1987198811
19880502,1987-1988 May 02                     ,1987198811
19880503,1987-1988 May 03                     ,1987198811
19880504,1987-1988 May 04                     ,1987198811
19880505,1987-1988 May 05                     ,1987198811
19880506,1987-1988 May 06                     ,1987198811
19880507,1987-1988 May 07                     ,1987198811
19880508,1987-1988 May 08                     ,1987198811
19880509,1987-1988 May 09                     ,1987198811
19880510,1987-1988 May 10                     ,1987198811
19880511,1987-1988 May 11                     ,1987198811
19880512,1987-1988 May 12                     ,1987198811
19880513,1987-1988 May 13                     ,1987198811
19880514,1987-1988 May 14                     ,1987198811
19880515,1987-1988 May 15                     ,1987198811
19880516,1987-1988 May 16                     ,1987198811
19880517,1987-1988 May 17                     ,1987198811
19880518,1987-1988 May 18                     ,1987198811
19880519,1987-1988 May 19                     ,1987198811
19880520,1987-1988 May 20                     ,1987198811
19880521,1987-1988 May 21                     ,1987198811
19880522,1987-1988 May 22                     ,1987198811
19880523,1987-1988 May 23                     ,1987198811
19880524,1987-1988 May 24                     ,1987198811
19880525,1987-1988 May 25                     ,1987198811
19880526,1987-1988 May 26                     ,1987198811
19880527,1987-1988 May 27                     ,1987198811
19880528,1987-1988 May 28                     ,1987198811
19880529,1987-1988 May 29                     ,1987198811
19880530,1987-1988 May 30                     ,1987198811
19880531,1987-1988 May 31                     ,1987198811
19880601,1987-1988 June 01                    ,1987198812
19880602,1987-1988 June 02                    ,1987198812
19880603,1987-1988 June 03                    ,1987198812
19880604,1987-1988 June 04                    ,1987198812
19880605,1987-1988 June 05                    ,1987198812
19880606,1987-1988 June 06                    ,1987198812
19880607,1987-1988 June 07                    ,1987198812
19880608,1987-1988 June 08                    ,1987198812
19880609,1987-1988 June 09                    ,1987198812
19880610,1987-1988 June 10                    ,1987198812
19880611,1987-1988 June 11                    ,1987198812
19880612,1987-1988 June 12                    ,1987198812
19880613,1987-1988 June 13                    ,1987198812
19880614,1987-1988 June 14                    ,1987198812
19880615,1987-1988 June 15                    ,1987198812
19880616,1987-1988 June 16                    ,1987198812
19880617,1987-1988 June 17                    ,1987198812
19880618,1987-1988 June 18                    ,1987198812
19880619,1987-1988 June 19                    ,1987198812
19880620,1987-1988 June 20                    ,1987198812
19880621,1987-1988 June 21                    ,1987198812
19880622,1987-1988 June 22                    ,1987198812
19880623,1987-1988 June 23                    ,1987198812
19880624,1987-1988 June 24                    ,1987198812
19880625,1987-1988 June 25                    ,1987198812
19880626,1987-1988 June 26                    ,1987198812
19880627,1987-1988 June 27                    ,1987198812
19880628,1987-1988 June 28                    ,1987198812
19880629,1987-1988 June 29                    ,1987198812
19880630,1987-1988 June 30                    ,1987198812
19880701,1988-1989 July 01                    ,1988198901
19880702,1988-1989 July 02                    ,1988198901
19880703,1988-1989 July 03                    ,1988198901
19880704,1988-1989 July 04                    ,1988198901
19880705,1988-1989 July 05                    ,1988198901
19880706,1988-1989 July 06                    ,1988198901
19880707,1988-1989 July 07                    ,1988198901
19880708,1988-1989 July 08                    ,1988198901
19880709,1988-1989 July 09                    ,1988198901
19880710,1988-1989 July 10                    ,1988198901
19880711,1988-1989 July 11                    ,1988198901
19880712,1988-1989 July 12                    ,1988198901
19880713,1988-1989 July 13                    ,1988198901
19880714,1988-1989 July 14                    ,1988198901
19880715,1988-1989 July 15                    ,1988198901
19880716,1988-1989 July 16                    ,1988198901
19880717,1988-1989 July 17                    ,1988198901
19880718,1988-1989 July 18                    ,1988198901
19880719,1988-1989 July 19                    ,1988198901
19880720,1988-1989 July 20                    ,1988198901
19880721,1988-1989 July 21                    ,1988198901
19880722,1988-1989 July 22                    ,1988198901
19880723,1988-1989 July 23                    ,1988198901
19880724,1988-1989 July 24                    ,1988198901
19880725,1988-1989 July 25                    ,1988198901
19880726,1988-1989 July 26                    ,1988198901
19880727,1988-1989 July 27                    ,1988198901
19880728,1988-1989 July 28                    ,1988198901
19880729,1988-1989 July 29                    ,1988198901
19880730,1988-1989 July 30                    ,1988198901
19880731,1988-1989 July 31                    ,1988198901
19880801,1988-1989 August 01                  ,1988198902
19880802,1988-1989 August 02                  ,1988198902
19880803,1988-1989 August 03                  ,1988198902
19880804,1988-1989 August 04                  ,1988198902
19880805,1988-1989 August 05                  ,1988198902
19880806,1988-1989 August 06                  ,1988198902
19880807,1988-1989 August 07                  ,1988198902
19880808,1988-1989 August 08                  ,1988198902
19880809,1988-1989 August 09                  ,1988198902
19880810,1988-1989 August 10                  ,1988198902
19880811,1988-1989 August 11                  ,1988198902
19880812,1988-1989 August 12                  ,1988198902
19880813,1988-1989 August 13                  ,1988198902
19880814,1988-1989 August 14                  ,1988198902
19880815,1988-1989 August 15                  ,1988198902
19880816,1988-1989 August 16                  ,1988198902
19880817,1988-1989 August 17                  ,1988198902
19880818,1988-1989 August 18                  ,1988198902
19880819,1988-1989 August 19                  ,1988198902
19880820,1988-1989 August 20                  ,1988198902
19880821,1988-1989 August 21                  ,1988198902
19880822,1988-1989 August 22                  ,1988198902
19880823,1988-1989 August 23                  ,1988198902
19880824,1988-1989 August 24                  ,1988198902
19880825,1988-1989 August 25                  ,1988198902
19880826,1988-1989 August 26                  ,1988198902
19880827,1988-1989 August 27                  ,1988198902
19880828,1988-1989 August 28                  ,1988198902
19880829,1988-1989 August 29                  ,1988198902
19880830,1988-1989 August 30                  ,1988198902
19880831,1988-1989 August 31                  ,1988198902
19880901,1988-1989 September 01               ,1988198903
19880902,1988-1989 September 02               ,1988198903
19880903,1988-1989 September 03               ,1988198903
19880904,1988-1989 September 04               ,1988198903
19880905,1988-1989 September 05               ,1988198903
19880906,1988-1989 September 06               ,1988198903
19880907,1988-1989 September 07               ,1988198903
19880908,1988-1989 September 08               ,1988198903
19880909,1988-1989 September 09               ,1988198903
19880910,1988-1989 September 10               ,1988198903
19880911,1988-1989 September 11               ,1988198903
19880912,1988-1989 September 12               ,1988198903
19880913,1988-1989 September 13               ,1988198903
19880914,1988-1989 September 14               ,1988198903
19880915,1988-1989 September 15               ,1988198903
19880916,1988-1989 September 16               ,1988198903
19880917,1988-1989 September 17               ,1988198903
19880918,1988-1989 September 18               ,1988198903
19880919,1988-1989 September 19               ,1988198903
19880920,1988-1989 September 20               ,1988198903
19880921,1988-1989 September 21               ,1988198903
19880922,1988-1989 September 22               ,1988198903
19880923,1988-1989 September 23               ,1988198903
19880924,1988-1989 September 24               ,1988198903
19880925,1988-1989 September 25               ,1988198903
19880926,1988-1989 September 26               ,1988198903
19880927,1988-1989 September 27               ,1988198903
19880928,1988-1989 September 28               ,1988198903
19880929,1988-1989 September 29               ,1988198903
19880930,1988-1989 September 30               ,1988198903
19881001,1988-1989 October 01                 ,1988198904
19881002,1988-1989 October 02                 ,1988198904
19881003,1988-1989 October 03                 ,1988198904
19881004,1988-1989 October 04                 ,1988198904
19881005,1988-1989 October 05                 ,1988198904
19881006,1988-1989 October 06                 ,1988198904
19881007,1988-1989 October 07                 ,1988198904
19881008,1988-1989 October 08                 ,1988198904
19881009,1988-1989 October 09                 ,1988198904
19881010,1988-1989 October 10                 ,1988198904
19881011,1988-1989 October 11                 ,1988198904
19881012,1988-1989 October 12                 ,1988198904
19881013,1988-1989 October 13                 ,1988198904
19881014,1988-1989 October 14                 ,1988198904
19881015,1988-1989 October 15                 ,1988198904
19881016,1988-1989 October 16                 ,1988198904
19881017,1988-1989 October 17                 ,1988198904
19881018,1988-1989 October 18                 ,1988198904
19881019,1988-1989 October 19                 ,1988198904
19881020,1988-1989 October 20                 ,1988198904
19881021,1988-1989 October 21                 ,1988198904
19881022,1988-1989 October 22                 ,1988198904
19881023,1988-1989 October 23                 ,1988198904
19881024,1988-1989 October 24                 ,1988198904
19881025,1988-1989 October 25                 ,1988198904
19881026,1988-1989 October 26                 ,1988198904
19881027,1988-1989 October 27                 ,1988198904
19881028,1988-1989 October 28                 ,1988198904
19881029,1988-1989 October 29                 ,1988198904
19881030,1988-1989 October 30                 ,1988198904
19881031,1988-1989 October 31                 ,1988198904
19881101,1988-1989 November 01                ,1988198905
19881102,1988-1989 November 02                ,1988198905
19881103,1988-1989 November 03                ,1988198905
19881104,1988-1989 November 04                ,1988198905
19881105,1988-1989 November 05                ,1988198905
19881106,1988-1989 November 06                ,1988198905
19881107,1988-1989 November 07                ,1988198905
19881108,1988-1989 November 08                ,1988198905
19881109,1988-1989 November 09                ,1988198905
19881110,1988-1989 November 10                ,1988198905
19881111,1988-1989 November 11                ,1988198905
19881112,1988-1989 November 12                ,1988198905
19881113,1988-1989 November 13                ,1988198905
19881114,1988-1989 November 14                ,1988198905
19881115,1988-1989 November 15                ,1988198905
19881116,1988-1989 November 16                ,1988198905
19881117,1988-1989 November 17                ,1988198905
19881118,1988-1989 November 18                ,1988198905
19881119,1988-1989 November 19                ,1988198905
19881120,1988-1989 November 20                ,1988198905
19881121,1988-1989 November 21                ,1988198905
19881122,1988-1989 November 22                ,1988198905
19881123,1988-1989 November 23                ,1988198905
19881124,1988-1989 November 24                ,1988198905
19881125,1988-1989 November 25                ,1988198905
19881126,1988-1989 November 26                ,1988198905
19881127,1988-1989 November 27                ,1988198905
19881128,1988-1989 November 28                ,1988198905
19881129,1988-1989 November 29                ,1988198905
19881130,1988-1989 November 30                ,1988198905
19881201,1988-1989 December 01                ,1988198906
19881202,1988-1989 December 02                ,1988198906
